,ID,Year_Birth,Country,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
1346,5935,1956,IND,Master,Single,"$55,284.00 ",0,1,12/24/12,60,547,7,140,0,7,63,3,7,8,5,0
1347,10264,1979,SA,Graduation,Divorced,"$15,287.00 ",1,0,10/10/12,60,1,2,8,4,3,13,2,1,2,7,0
1348,234,1979,SP,Graduation,Divorced,"$15,287.00 ",1,0,10/10/12,60,1,2,8,4,3,13,2,1,2,7,0
1349,3202,1987,SA,PhD,Married,"$51,563.00 ",0,0,10/1/12,60,1166,0,48,0,0,36,1,4,10,8,0
1350,1103,1976,AUS,Master,Married,"$81,929.00 ",1,0,9/29/12,60,1486,55,278,49,0,185,2,4,10,6,0
1351,610,1953,AUS,PhD,Together,"$53,593.00 ",1,1,8/7/12,60,349,4,78,6,0,43,8,7,6,8,0
1352,4480,1973,SA,Master,Married,"$60,432.00 ",0,1,3/9/14,61,365,3,15,4,3,11,5,7,5,6,0
1353,10660,1957,SP,Master,Married,"$66,726.00 ",1,1,1/12/14,61,349,7,35,0,0,47,3,8,4,7,0
1354,9353,1959,IND,Graduation,Single,"$62,450.00 ",0,1,1/6/14,61,515,47,267,62,66,38,2,5,4,3,0
1355,4120,1975,IND,2n Cycle,Single,"$49,514.00 ",1,0,12/17/13,61,88,39,78,58,13,93,2,6,4,7,0
1356,2836,1972,GER,PhD,Married,"$43,269.00 ",1,0,9/16/13,61,10,1,7,0,0,1,1,1,2,8,0
1358,5841,1966,SP,Graduation,Together,"$60,894.00 ",0,1,6/28/13,61,606,7,155,10,0,54,5,10,8,7,0
1359,3174,1959,SP,Graduation,Together,"$87,771.00 ",0,1,5/22/13,61,1492,38,287,50,57,33,1,5,4,6,0
1360,5536,1959,CA,Graduation,Together,"$87,771.00 ",0,1,5/22/13,61,1492,38,287,50,57,33,1,5,4,6,0
1361,2061,1955,SP,Graduation,Married,"$50,737.00 ",0,1,5/11/13,61,78,0,11,0,0,10,1,2,4,6,0
1363,640,1951,SP,Graduation,Married,"$57,304.00 ",0,1,3/11/13,61,356,80,329,138,17,106,2,7,10,5,0
1364,3828,1951,SP,Graduation,Married,"$71,107.00 ",0,1,2/17/13,61,533,10,217,198,174,195,2,7,13,4,0
1365,4093,1975,CA,Master,Together,"$53,253.00 ",1,1,2/11/13,61,216,9,57,20,9,125,7,4,5,5,0
1366,8624,1958,SA,Graduation,Married,"$81,320.00 ",0,0,2/6/13,61,183,33,493,59,103,57,1,4,10,2,0
1367,2802,1992,AUS,2n Cycle,Married,"$87,000.00 ",0,0,12/15/12,61,196,25,607,67,17,49,1,4,7,2,0
1368,368,1974,IND,Graduation,Married,"$40,049.00 ",0,1,11/29/12,61,91,65,52,10,44,28,3,3,6,5,0
1369,3599,1970,SP,Graduation,Married,"$63,684.00 ",0,1,11/26/12,61,575,80,428,208,93,80,3,8,8,5,0
1370,3389,1970,SP,Graduation,Married,"$69,016.00 ",0,1,11/22/12,61,726,53,363,123,107,161,4,8,13,5,0
1371,10710,1979,SP,Graduation,Married,"$7,500.00 ",0,1,8/29/12,61,5,2,3,3,0,5,1,1,2,8,0
1372,7118,1957,CA,Graduation,Married,"$73,803.00 ",0,1,8/1/12,61,833,80,363,52,26,174,2,9,6,6,0
1373,4937,1973,SP,2n Cycle,Married,"$46,094.00 ",1,1,6/10/14,62,12,2,20,3,2,5,1,1,3,7,0
1374,1127,1973,SP,PhD,Married,"$85,844.00 ",0,0,5/29/14,62,938,19,843,25,95,38,1,6,7,2,0
1375,833,1955,SP,Master,Married,"$38,452.00 ",1,1,3/30/14,62,56,0,14,0,0,2,3,3,3,7,0
1376,3565,1955,SP,Master,Married,"$38,452.00 ",1,1,3/30/14,62,56,0,14,0,0,2,3,3,3,7,0
1377,6086,1955,AUS,Graduation,Married,"$80,395.00 ",0,0,11/23/13,62,445,25,706,80,76,48,1,6,12,2,0
1378,1763,1988,CA,Graduation,Together,"$87,679.00 ",0,0,7/27/13,62,1259,172,815,97,148,33,1,7,10,4,0
1379,4697,1949,SA,Master,Divorced,"$35,416.00 ",0,0,6/13/13,62,248,3,81,4,3,51,3,7,5,8,0
1380,182,1946,SP,PhD,Together,"$44,124.00 ",0,1,5/11/13,62,284,0,55,0,6,52,4,6,5,8,0
1381,1165,1958,SA,PhD,Single,"$50,729.00 ",1,1,5/2/13,62,239,13,143,45,4,52,9,6,7,6,0
1382,5386,1953,SA,Graduation,Together,"$94,384.00 ",0,0,3/4/13,62,1111,24,790,160,45,172,0,5,5,2,0
1383,6024,1953,SP,Graduation,Together,"$94,384.00 ",0,0,3/4/13,62,1111,24,790,160,45,172,0,5,5,2,0
1384,2678,1990,AUS,Graduation,Single,"$34,412.00 ",1,0,2/13/13,62,52,12,50,4,36,55,3,5,3,9,0
1385,5790,1985,SP,Graduation,Married,"$31,158.00 ",1,0,1/27/13,62,25,6,16,20,0,5,2,2,3,8,0
1386,236,1951,CA,Graduation,Married,"$34,838.00 ",1,1,1/19/13,62,28,23,29,29,14,47,3,2,4,6,0
1387,6001,1979,SP,Graduation,Married,"$56,775.00 ",0,1,1/2/13,62,614,35,160,58,35,35,2,5,10,5,0
1388,6250,1949,SP,PhD,Widow,"$54,356.00 ",0,1,11/19/12,62,710,15,30,20,0,0,3,11,8,8,0
1389,1168,1978,SP,PhD,Married,"$72,159.00 ",0,0,10/29/12,62,322,53,899,34,40,53,1,4,10,2,0
1390,10749,1991,SP,Graduation,Single,"$8,028.00 ",0,0,9/18/12,62,73,18,66,7,12,2,15,0,0,19,0
1391,2926,1952,SA,Master,Together,"$55,951.00 ",0,1,8/23/12,62,1241,0,80,0,13,40,3,3,11,8,0
1392,716,1949,SP,PhD,Together,"$67,911.00 ",0,1,5/22/14,63,529,0,356,63,28,0,3,6,11,3,0
1393,6544,1949,GER,PhD,Together,"$67,911.00 ",0,1,5/22/14,63,529,0,356,63,28,0,3,6,11,3,0
1394,4298,1973,SP,PhD,Together,"$20,427.00 ",1,0,3/24/14,63,5,0,4,0,0,1,1,1,2,8,0
1395,5823,1970,IND,PhD,Single,"$32,303.00 ",0,1,3/8/14,63,35,0,2,0,0,2,2,1,4,5,0
1396,8375,1968,AUS,PhD,Married,"$55,954.00 ",0,1,3/3/14,63,447,0,28,0,0,43,3,8,6,7,0
1397,5723,1976,SP,PhD,Together,"$49,187.00 ",0,1,1/11/14,63,81,1,31,2,1,0,1,1,5,2,0
1398,5763,1972,CA,Master,Together,"$49,854.00 ",1,0,11/10/13,63,123,17,171,39,0,30,5,6,5,6,0
1399,8727,1978,SA,Graduation,Divorced,"$63,693.00 ",0,1,10/14/13,63,587,43,337,42,87,54,3,11,9,6,0
1400,3056,1978,SA,Graduation,Divorced,"$63,693.00 ",0,1,10/14/13,63,587,43,337,42,87,54,3,11,9,6,0
1402,3712,1959,IND,Graduation,Divorced,"$52,332.00 ",0,0,8/28/13,63,212,5,33,7,0,2,1,3,6,4,0
1403,10722,1973,IND,Graduation,Together,"$55,593.00 ",0,1,8/21/13,63,293,8,124,11,4,106,2,6,3,6,0
1404,2406,1949,AUS,Graduation,Together,"$54,591.00 ",0,1,8/5/13,63,376,4,94,12,9,24,3,6,8,5,0
1405,7313,1949,CA,2n Cycle,Widow,"$74,859.00 ",0,0,6/3/13,63,570,73,614,133,102,73,1,6,11,3,0
1406,2656,1971,CA,Graduation,Divorced,"$40,851.00 ",1,1,2/21/13,63,23,1,7,0,4,24,1,1,2,7,0
1407,1993,1949,US,PhD,Married,"$58,607.00 ",0,1,12/23/12,63,867,0,86,0,0,19,3,2,9,8,0
1408,4136,1992,SP,Basic,Single,"$7,500.00 ",1,0,12/3/12,63,10,17,18,8,26,40,4,3,2,9,0
1409,2928,1975,SP,PhD,Single,"$52,614.00 ",0,1,12/1/12,63,789,0,142,12,9,38,2,2,8,8,0
1410,2920,1975,ME,PhD,Single,"$52,614.00 ",0,1,12/1/12,63,789,0,142,12,9,38,2,2,8,8,0
1411,6661,1974,SP,Graduation,Married,"$67,445.00 ",0,1,8/12/12,63,757,80,217,29,80,11,5,9,12,6,0
1412,5462,1974,IND,Graduation,Married,"$67,445.00 ",0,1,8/12/12,63,757,80,217,29,80,11,5,9,12,6,0
1413,10897,1974,AUS,Graduation,Married,"$67,445.00 ",0,1,8/12/12,63,757,80,217,29,80,11,5,9,12,6,0
1414,10542,1968,SP,PhD,Married,"$36,778.00 ",1,1,8/5/12,63,29,4,34,2,4,4,3,3,3,9,0
1415,5756,1983,SP,Graduation,Together,"$39,453.00 ",1,0,4/3/14,64,46,0,7,0,0,2,2,2,3,6,0
1416,3570,1969,SA,PhD,Together,"$42,731.00 ",1,0,10/21/13,64,159,2,51,6,2,24,3,4,5,5,0
1417,1072,1965,CA,PhD,Single,"$40,760.00 ",0,1,8/30/13,64,70,0,17,0,0,6,2,2,3,6,0
1418,9606,1965,SP,PhD,Married,"$69,969.00 ",0,0,8/27/13,64,882,29,514,38,29,44,1,4,6,3,0
1419,2730,1955,CA,Graduation,Single,"$80,317.00 ",0,0,8/20/13,64,536,11,387,149,91,57,1,3,10,1,0
1420,2995,1957,SP,Master,Together,"$66,636.00 ",0,0,8/17/13,64,291,10,689,84,10,0,1,3,9,1,0
1421,8210,1975,SP,Master,Married,"$54,730.00 ",0,1,8/15/13,64,318,3,17,4,7,56,5,4,8,4,0
1422,773,1971,IND,Master,Divorced,"$42,835.00 ",1,1,6/30/13,64,379,4,93,12,9,98,7,6,4,6,0
1423,5272,1965,SA,Master,Married,"$53,843.00 ",0,1,6/27/13,64,378,0,88,19,4,73,4,8,3,7,0
1424,5125,1960,SP,Graduation,Married,"$79,530.00 ",0,0,5/17/13,64,333,0,815,129,42,29,1,4,11,2,0
1425,4391,1968,SA,Master,Divorced,"$63,841.00 ",0,1,4/21/13,64,635,15,100,20,7,131,1,9,9,6,0
1426,6283,1968,SP,Master,Divorced,"$63,841.00 ",0,1,4/21/13,64,635,15,100,20,7,131,1,9,9,6,0
1427,3421,1968,AUS,Master,Divorced,"$63,841.00 ",0,1,4/21/13,64,635,15,100,20,7,131,1,9,9,6,0
1428,5731,1983,SP,Master,Married,"$27,100.00 ",1,0,4/5/13,64,12,0,13,2,0,10,1,1,3,7,0
1429,7152,1983,GER,Master,Married,"$27,100.00 ",1,0,4/5/13,64,12,0,13,2,0,10,1,1,3,7,0
1430,3919,1976,CA,Master,Single,"$72,309.00 ",0,0,3/11/13,64,960,0,883,50,38,0,1,5,8,3,0
1431,6097,1959,SA,Graduation,Single,"$50,664.00 ",1,1,1/16/13,64,313,8,104,6,4,126,9,8,6,9,0
1432,5150,1979,SP,Basic,Single,"$20,194.00 ",1,0,12/17/12,64,0,4,7,11,10,15,2,2,3,6,0
1433,10479,1975,AUS,PhD,Married,"$76,618.00 ",0,0,12/7/12,64,749,40,294,121,160,147,1,3,5,1,0
1434,5966,1974,SP,PhD,Married,"$45,207.00 ",1,1,11/10/12,64,203,0,10,0,0,2,5,3,6,6,0
1435,3439,1972,SP,Graduation,Married,"$56,721.00 ",1,1,10/31/12,64,157,6,39,6,13,75,5,4,5,6,0
1436,6609,1966,SA,Graduation,Widow,"$27,038.00 ",0,0,9/18/12,64,1,26,25,17,23,15,1,3,3,9,0
1437,5393,1977,SP,Graduation,Single,"$23,763.00 ",1,0,8/7/12,64,22,0,6,6,2,6,1,1,3,7,0
1438,9014,1975,IND,Graduation,Married,"$37,085.00 ",1,1,6/26/14,65,39,1,16,2,0,3,4,3,3,8,0
1439,4050,1966,CA,Master,Married,"$49,605.00 ",0,0,6/21/14,65,42,16,29,12,20,8,1,2,4,3,0
1440,6862,1971,SP,Graduation,Divorced,"$1,730.00 ",0,0,5/18/14,65,1,1,3,1,1,1,15,0,0,20,0
1441,8315,1995,US,Graduation,Single,"$34,824.00 ",0,0,3/26/14,65,4,2,11,2,0,4,1,1,2,6,0
1442,5184,1995,SP,Graduation,Single,"$34,824.00 ",0,0,3/26/14,65,4,2,11,2,0,4,1,1,2,6,0
1443,3643,1974,CA,Master,Married,"$63,206.00 ",0,0,3/20/14,65,750,8,125,11,8,26,1,4,6,2,0
1444,2589,1972,AUS,Graduation,Divorced,"$26,759.00 ",1,0,2/7/14,65,25,3,16,8,5,2,2,2,3,6,0
1445,4887,1976,CA,PhD,Divorced,"$55,412.00 ",1,1,11/22/13,65,10,5,28,11,1,8,1,2,3,5,0
1447,3254,1971,SP,Graduation,Married,"$70,886.00 ",1,0,10/14/13,65,407,70,239,103,88,53,1,5,4,2,0
1448,2004,1969,SP,Graduation,Single,"$72,679.00 ",0,1,9/18/13,65,619,54,260,127,54,54,1,4,5,1,0
1449,6142,1943,SP,Master,Married,"$65,073.00 ",0,0,8/20/13,65,629,17,177,69,0,8,1,5,5,2,1
1450,8553,1965,SP,Graduation,Married,"$44,300.00 ",1,1,6/23/13,65,30,0,9,0,0,3,2,1,3,6,0
1451,9805,1953,CA,Master,Together,"$56,129.00 ",0,1,6/20/13,65,320,48,133,39,72,48,4,6,10,4,0
1452,849,1953,SP,Master,Together,"$56,129.00 ",0,1,6/20/13,65,320,48,133,39,72,48,4,6,10,4,0
1453,1606,1971,SA,Graduation,Together,"$38,590.00 ",1,0,5/15/13,65,3,1,8,4,3,3,1,1,2,8,0
1454,125,1958,IND,2n Cycle,Together,"$53,083.00 ",1,1,5/15/13,65,215,7,33,3,0,13,6,5,5,7,0
1455,9305,1976,SP,2n Cycle,Single,"$79,689.00 ",0,0,5/12/13,65,311,26,640,180,37,121,1,4,13,2,0
1456,4706,1966,CA,Graduation,Single,"$34,704.00 ",0,1,4/27/13,65,29,0,5,0,1,5,1,1,3,5,0
1457,4437,1962,SP,Graduation,Married,"$65,316.00 ",1,1,4/24/13,65,112,6,92,3,9,38,2,3,5,4,0
1458,3081,1978,SP,PhD,Married,"$41,014.00 ",1,0,4/22/13,65,7,2,6,2,0,3,1,1,2,7,0
1459,3536,1960,IND,Graduation,Together,"$19,740.00 ",0,1,3/24/13,65,7,11,3,10,4,20,2,1,3,5,0
1460,8686,1979,SP,Basic,Together,"$23,724.00 ",1,0,1/8/13,65,5,23,15,0,18,14,2,2,3,8,0
1461,9707,1969,SP,PhD,Married,"$55,212.00 ",0,1,11/23/12,65,1103,0,45,0,0,34,3,4,11,8,0
1462,10872,1969,SP,PhD,Married,"$55,212.00 ",0,1,11/23/12,65,1103,0,45,0,0,34,3,4,11,8,0
1463,9058,1955,SP,Graduation,Widow,"$79,800.00 ",0,0,9/23/12,65,1060,21,530,32,0,224,1,5,5,3,0
1464,4640,1967,SA,Graduation,Divorced,"$70,647.00 ",0,1,9/21/12,65,561,85,171,25,123,114,2,4,13,2,0
1465,2525,1974,CA,PhD,Married,"$38,410.00 ",0,0,9/14/12,65,153,64,123,116,64,14,2,5,9,6,0
1466,9503,1980,SP,Graduation,Single,"$28,071.00 ",0,0,8/29/12,65,39,33,130,41,26,44,2,5,5,8,0
1467,10704,1969,SP,Graduation,Single,"$54,803.00 ",0,1,8/21/12,65,404,0,92,28,27,142,2,6,9,4,0
1468,2669,1993,SP,Graduation,Single,"$74,293.00 ",0,0,5/4/14,66,375,152,335,93,91,81,1,5,6,2,0
1469,10037,1993,SA,Graduation,Single,"$74,293.00 ",0,0,5/4/14,66,375,152,335,93,91,81,1,5,6,2,0
1470,5680,1984,SP,2n Cycle,Married,"$35,684.00 ",1,0,4/22/14,66,10,4,7,0,6,3,1,1,3,6,0
1471,3726,1986,SA,PhD,Together,"$34,320.00 ",1,0,2/16/14,66,4,1,9,3,0,0,1,1,2,8,0
1472,4548,1981,CA,Graduation,Single,"$41,967.00 ",1,1,11/23/13,66,23,4,10,0,2,15,1,1,3,4,0
1473,7409,1970,SP,Graduation,Together,"$53,187.00 ",1,0,10/26/13,66,211,2,30,7,7,10,2,4,6,5,0
1474,1964,1951,SP,Graduation,Together,"$86,610.00 ",0,0,9/5/13,66,446,107,768,33,196,53,1,5,6,2,0
1475,0,1985,SA,Graduation,Married,"$70,951.00 ",0,0,5/4/13,66,239,10,554,254,87,54,1,3,9,1,0
1476,4860,1970,SP,Graduation,Single,"$24,206.00 ",1,0,3/8/13,66,7,2,8,3,2,3,1,1,3,6,0
1478,9500,1959,SP,Graduation,Married,"$58,113.00 ",0,1,1/25/13,66,221,104,169,102,78,84,3,9,8,7,1
1479,3074,1984,SP,PhD,Married,"$70,643.00 ",0,0,10/15/12,66,1218,107,304,23,143,33,1,5,4,6,0
1480,5140,1985,SP,PhD,Married,"$64,355.00 ",1,0,8/24/12,66,1047,0,140,67,38,153,2,4,12,8,0
1481,2611,1959,SA,Master,Together,"$82,576.00 ",0,0,8/1/12,66,1206,55,445,168,18,18,1,2,12,1,0
1482,916,1972,SP,PhD,Single,"$41,644.00 ",1,1,5/9/14,67,20,3,4,2,0,2,2,1,3,3,0
1483,10413,1984,SP,Graduation,Married,"$72,570.00 ",0,0,4/25/14,67,274,83,216,151,141,224,1,4,12,1,0
1484,3696,1965,SP,Graduation,Divorced,"$30,630.00 ",1,1,1/27/14,67,27,1,12,2,0,10,2,2,3,7,0
1485,304,1981,SP,Master,Single,"$22,944.00 ",1,0,12/23/13,67,19,3,19,4,5,26,3,3,3,7,0
1486,5113,1971,SP,PhD,Divorced,"$86,979.00 ",0,0,11/7/13,67,584,100,835,65,83,35,1,5,5,2,0
1487,4597,1970,SA,PhD,Together,"$82,072.00 ",0,0,7/2/13,67,889,55,685,168,92,129,1,3,13,1,0
1488,675,1973,SP,Master,Divorced,"$52,034.00 ",1,1,5/17/13,67,146,0,93,7,13,73,5,4,5,7,0
1489,4483,1993,SA,Graduation,Single,"$72,354.00 ",0,0,4/17/13,67,315,26,473,220,12,182,1,2,6,1,0
1490,1502,1983,SP,Graduation,Together,"$28,427.00 ",1,0,3/21/13,67,18,3,19,3,3,6,2,2,3,8,0
1491,736,1983,IND,Graduation,Together,"$28,427.00 ",1,0,3/21/13,67,18,3,19,3,3,6,2,2,3,8,0
1492,4487,1969,SA,Master,Single,"$39,858.00 ",1,0,1/24/13,67,15,20,25,2,7,26,1,2,4,6,0
1493,3412,1951,SP,Master,Married,"$67,381.00 ",0,1,1/15/13,67,815,8,53,11,0,70,4,2,9,7,0
1494,1744,1965,SP,Basic,Single,"$23,529.00 ",0,1,1/7/13,67,9,7,13,3,2,20,1,1,2,6,0
1495,5837,1967,SP,Graduation,Married,"$51,479.00 ",1,1,12/28/12,67,247,8,160,6,8,65,7,6,6,7,0
1496,3422,1975,GER,Graduation,Married,"$76,068.00 ",0,1,11/29/12,67,1115,12,128,33,12,76,1,2,4,6,0
1497,7462,1954,CA,Graduation,Single,"$22,507.00 ",0,0,11/24/12,67,68,0,226,51,157,68,3,10,4,9,0
1498,10702,1984,SP,Graduation,Single,"$52,413.00 ",1,0,11/3/12,67,185,8,133,56,56,12,2,7,7,7,0
1499,2115,1957,GER,Graduation,Together,"$50,116.00 ",1,1,6/20/14,68,54,0,10,0,0,2,2,1,4,5,0
1500,4138,1962,SP,Graduation,Single,"$76,624.00 ",0,1,5/24/14,68,411,106,147,54,115,66,1,5,7,1,0
1501,11091,1953,GER,Graduation,Together,"$34,587.00 ",1,1,5/16/14,68,7,2,9,2,0,2,2,1,3,4,0
1502,7712,1946,US,PhD,Single,"$62,159.00 ",0,0,4/28/14,68,182,17,259,77,70,29,1,6,10,4,0
1503,3535,1965,SP,Graduation,Single,"$66,294.00 ",0,0,3/17/14,68,251,108,334,65,92,117,1,4,5,2,0
1504,5899,1950,US,PhD,Together,"$5,648.00 ",1,1,3/13/14,68,28,0,6,1,1,13,1,1,0,20,0
1505,8749,1984,SP,Graduation,Together,"$37,235.00 ",1,0,2/1/14,68,20,2,9,4,6,20,1,1,2,4,0
1506,10955,1964,SP,Graduation,Widow,"$85,620.00 ",0,0,1/7/14,68,416,46,925,60,107,46,1,3,4,1,0
1507,9491,1984,SA,Graduation,Together,"$23,976.00 ",1,0,12/27/13,68,14,1,21,2,3,25,3,3,3,7,0
1508,5286,1987,CA,Master,Single,"$41,020.00 ",0,0,10/28/13,68,112,1,54,7,7,36,1,3,4,3,0
1509,3409,1984,SA,Graduation,Single,"$36,108.00 ",1,0,10/15/13,68,141,8,129,3,11,47,3,7,4,9,0
1510,2544,1951,IND,Master,Divorced,"$57,530.00 ",0,1,10/12/13,68,50,1,27,6,7,1,1,1,4,1,0
1511,2118,1964,SP,2n Cycle,Married,"$62,905.00 ",0,1,9/10/13,68,166,75,96,119,107,59,3,7,8,4,0
1512,9370,1945,CA,PhD,Married,"$65,846.00 ",0,0,5/17/13,68,562,81,276,80,40,81,1,6,6,4,0
1513,4864,1977,CA,Graduation,Married,"$34,380.00 ",1,0,5/2/13,68,72,7,58,13,1,24,4,4,3,8,0
1514,405,1964,SP,Graduation,Divorced,"$41,638.00 ",0,1,2/13/13,68,315,0,31,4,0,91,4,5,3,8,0
1515,10513,1992,SP,Graduation,Together,"$63,207.00 ",0,0,1/20/13,68,438,169,565,91,169,70,1,2,6,7,0
1516,5138,1950,SP,Graduation,Together,"$28,320.00 ",0,1,1/14/13,68,19,1,14,3,2,4,1,1,3,8,0
1517,8387,1957,SP,Graduation,Married,"$43,140.00 ",0,1,1/5/13,68,134,8,76,6,0,11,1,4,5,6,0
1518,378,1971,SP,Graduation,Married,"$52,531.00 ",0,0,12/30/12,68,283,112,151,51,72,125,2,7,10,6,0
1519,5846,1977,GER,Graduation,Divorced,"$40,246.00 ",1,0,12/19/12,68,2,1,6,2,1,1,1,1,2,6,0
1520,8870,1984,SP,Graduation,Together,"$35,196.00 ",1,0,11/13/12,68,75,12,141,43,39,187,6,6,5,8,0
1521,10340,1984,SP,Graduation,Together,"$35,196.00 ",1,0,11/13/12,68,75,12,141,43,39,187,6,6,5,8,0
1522,7290,1985,SP,Graduation,Single,"$70,596.00 ",0,0,10/5/12,68,347,44,534,17,0,26,1,3,12,2,0
1523,8895,1985,SP,Graduation,Single,"$70,596.00 ",0,0,10/5/12,68,347,44,534,17,0,26,1,3,12,2,0
1524,3635,1962,SA,PhD,Single,"$52,597.00 ",0,1,5/7/14,69,492,0,37,7,0,42,3,6,8,5,0
1525,11178,1972,GER,Master,Single,"$42,394.00 ",1,0,3/23/14,69,15,2,10,0,1,4,1,1,3,7,0
1526,2410,1969,SP,Graduation,Single,"$81,657.00 ",0,0,1/22/14,69,364,40,425,158,60,50,1,3,8,1,0
1527,3281,1960,SP,PhD,Married,"$49,154.00 ",1,1,11/3/13,69,206,10,67,30,27,71,6,4,8,6,0
1528,9905,1952,SP,Graduation,Together,"$34,074.00 ",1,1,7/13/13,69,135,1,41,10,1,67,5,3,3,6,0
1529,2437,1989,SP,Graduation,Married,,0,0,6/3/13,69,861,138,461,60,30,61,1,6,12,3,0
1530,2565,1955,SA,Master,Divorced,"$70,638.00 ",0,0,6/1/13,69,1016,12,215,16,12,63,1,4,10,3,0
1531,7912,1978,US,Graduation,Married,"$38,136.00 ",1,0,4/22/13,69,8,15,27,0,20,33,2,3,2,8,0
1532,7072,1973,AUS,Graduation,Married,"$67,432.00 ",0,1,3/29/13,69,432,79,341,177,136,170,2,8,4,4,0
1533,1409,1951,US,Graduation,Together,"$40,689.00 ",0,1,3/18/13,69,270,3,27,39,6,99,7,7,5,8,0
1534,5314,1951,SP,Graduation,Together,"$40,689.00 ",0,1,3/18/13,69,270,3,27,39,6,99,7,7,5,8,0
1535,7215,1983,CA,Graduation,Single,"$101,970.00 ",0,0,3/12/13,69,722,27,102,44,72,168,0,6,13,2,0
1536,8858,1972,CA,PhD,Married,"$44,325.00 ",0,1,3/7/13,69,516,0,21,0,0,5,4,8,7,8,0
1537,10313,1975,SP,Graduation,Married,"$48,178.00 ",1,1,10/28/12,69,159,4,45,6,2,38,6,5,4,8,0
1538,642,1980,CA,Basic,Married,"$16,005.00 ",1,0,8/14/12,69,1,3,2,20,30,47,3,2,2,8,0
1539,8504,1973,GER,Graduation,Married,"$79,593.00 ",0,0,5/12/14,70,350,60,568,110,133,145,1,5,7,2,0
1540,1020,1973,SP,Graduation,Married,"$79,593.00 ",0,0,5/12/14,70,350,60,568,110,133,145,1,5,7,2,0
1541,3717,1959,SP,Graduation,Married,"$61,180.00 ",0,1,4/23/14,70,403,24,29,6,24,218,2,5,6,3,0
1542,7646,1989,SP,Graduation,Single,"$64,449.00 ",1,0,2/18/14,70,218,63,282,137,35,70,4,5,12,4,0
1543,5796,1963,SP,Graduation,Married,"$77,437.00 ",0,0,11/26/13,70,560,21,442,29,44,29,1,4,13,1,0
1544,8625,1976,US,Graduation,Married,"$17,649.00 ",1,0,11/12/13,70,15,1,23,0,5,1,3,3,3,8,0
1545,5407,1954,SA,Graduation,Together,"$53,103.00 ",0,1,9/12/13,70,729,17,133,11,0,195,5,10,7,7,0
1546,4356,1971,SP,Graduation,Together,"$71,819.00 ",0,1,8/28/13,70,1224,28,140,0,14,168,3,3,5,6,0
1547,2886,1971,SP,Master,Divorced,"$74,290.00 ",0,1,8/12/13,70,1121,0,72,0,12,12,4,10,10,6,0
1548,10057,1951,SP,Graduation,Single,"$72,282.00 ",0,0,7/19/13,70,503,27,419,90,139,153,1,5,9,7,0
1549,10741,1951,SP,Master,Together,"$47,352.00 ",0,1,4/11/13,70,172,12,112,8,0,15,4,6,5,7,0
1550,5491,1951,AUS,Master,Together,"$47,352.00 ",0,1,4/11/13,70,172,12,112,8,0,15,4,6,5,7,0
1551,4442,1961,CA,Graduation,Single,"$46,524.00 ",0,1,4/5/13,70,31,19,35,26,14,52,2,1,5,3,0
1552,3972,1976,SP,Graduation,Together,"$50,200.00 ",1,1,4/3/13,70,266,6,51,8,6,64,6,7,5,8,0
1553,2431,1990,SP,Graduation,Married,"$18,222.00 ",0,0,12/31/12,70,12,4,19,12,6,14,1,2,3,8,0
1554,7899,1952,AUS,PhD,Married,"$77,610.00 ",0,1,10/29/12,70,1245,33,332,21,33,16,2,4,4,7,0
1555,9703,1970,SA,PhD,Married,"$38,097.00 ",1,1,10/15/12,70,77,2,35,0,1,69,4,3,2,7,0
1556,6927,1968,SA,PhD,Married,"$44,377.00 ",1,1,10/5/12,70,224,0,30,0,0,10,8,5,5,8,0
1557,7005,1981,SA,Graduation,Single,"$58,684.00 ",0,0,6/16/14,71,479,35,179,28,7,85,1,5,12,2,0
1558,246,1965,SP,Graduation,Married,"$66,480.00 ",1,1,5/31/14,71,199,9,57,20,21,6,7,4,7,4,0
1559,4796,1952,SP,Graduation,Divorced,"$49,638.00 ",0,1,4/19/14,71,18,10,3,3,5,0,1,1,3,2,0
1560,4725,1950,SP,PhD,Together,"$50,616.00 ",0,1,4/13/14,71,30,2,25,0,1,9,1,1,4,2,0
1561,3286,1967,SP,PhD,Divorced,"$26,642.00 ",1,0,3/1/14,71,13,2,15,2,2,8,2,2,3,6,0
1562,10680,1986,SP,Graduation,Together,"$33,235.00 ",1,0,2/5/14,71,45,0,16,2,1,6,1,3,3,7,0
1563,4297,1969,IND,Graduation,Together,"$23,228.00 ",1,0,1/26/14,71,13,2,18,6,1,0,2,2,3,8,0
1564,7327,1959,SP,PhD,Married,"$36,732.00 ",1,1,12/29/13,71,21,5,3,10,1,7,3,1,4,2,0
1565,1553,1946,GER,Graduation,Together,"$82,657.00 ",0,0,9/27/13,71,966,168,672,246,105,126,1,7,10,4,0
1566,10640,1974,SP,Graduation,Together,"$44,392.00 ",1,1,9/5/13,71,87,5,71,7,12,29,5,4,4,7,0
1567,7620,1990,IND,Basic,Single,"$16,185.00 ",1,0,8/5/13,71,5,11,16,21,8,45,2,2,2,8,0
